2011, 1, 28, 1014.7, 1019.6, 19.5, 10.5, 5.0, 19.3, 22.4, 17.3, 86, 72, 6.1, 9.9, 北, 15.8, 西, 0.1, 曇一時雨, 曇時々雨
2011, 1, 29, 1018.8, 1023.8, 1.0, 0.5, 0.5, 14.6, 17.4, 13.2, 75, 67, 7.8, 11.1, 北, 18.1, 北, 0.0, 雨時々曇, 雨時々曇
2011, 1, 30, 1021.3, 1026.4, 0.0, 0.0, 0.0, 13.5, 14.2, 12.8, 68, 61, 6.3, 8.3, 北北東, 14.0, 北, 0.0, 曇時々雨, 曇一時雨
2011, 1, 31, 1021.5, 1026.6, 0.0, 0.0, 0.0, 13.0, 13.6, 12.5, 60, 51, 5.5, 7.4, 北北東, 13.0, 北, 0.0, 曇, 曇後時々晴
2011, 2, 1, 1017.8, 1022.9, --, --, --, 15.1, 17.8, 11.6, 56, 45, 3.3, 5.1, 東, 9.8, 北東, 6.1, 晴時々曇, 曇一時雨
2011, 2, 2, 1014.7, 1019.6, 2.5, 1.5, 1.0, 17.1, 21.1, 15.8, 80, 64, 3.1, 6.5, 東北東, 9.7, 東北東, 0.6, 曇時々雨, 曇時々雨一時晴
2011, 2, 3, 1013.8, 1018.8, 0.0, 0.0, 0.0, 18.8, 21.5, 15.6, 75, 64, 3.0, 5.2, 南東, 8.9, 東南東, 0.3, 曇一時雨, 曇時々晴一時雨
2011, 2, 4, 1010.9, 1015.8, 19.0, 16.5 ), 4.5 ), 19.4, 22.0, 17.5, 81, 73, 3.6, 6.8, 西南西, 13.5, 南, 1.8, 曇時々雨一時晴, 晴
2011, 2, 5, 1012.2, 1017.1, --, --, --, 19.1, 20.7, 17.5, 69, 50, 5.2, 8.0, 北, 12.3, 北, 8.4, 晴一時曇, 晴
2011, 2, 6, 1011.3, 1016.2, --, --, --, 19.2, 22.9, 15.5, 67, 52, 2.1, 4.1, 北, 6.6, 北北東, 7.2, 晴, 晴
2011, 2, 7, 1009.6, 1014.5, --, --, --, 18.9, 21.3, 16.6, 67, 55, 2.6, 4.1, 東北東, 6.8, 東北東, 1.6, 晴時々曇, 晴時々曇
2011, 2, 8, 1005.5, 1010.3, 0.0, 0.0, 0.0, 20.3, 23.3, 17.0, 73, 63, 3.2, 5.9, 南, 10.1, 南, 3.9, 曇時々晴一時雨, 曇一時雨
2011, 2, 9, 1006.8, 1011.6, --, --, --, 21.3, 23.7, 19.2, 73, 59, 3.6, 6.3, 東北東, 10.4, 東北東, 6.0, 晴時々曇, 曇
2011, 2, 10, 1006.9, 1011.8, 12.5, 6.0, 6.0, 21.0, 24.2, 19.4, 80, 64, 4.1, 7.8, 北北西, 12.1, 北北西, 1.7, 曇時々雨一時晴, 曇時々雨
2011, 2, 11, 1010.9, 1015.8, 0.0, 0.0, 0.0, 16.1, 19.9, 14.0, 74, 59, 8.1, 12.0, 北, 18.2, 北北西, 0.0, 曇時々雨, 曇時々雨
2011, 2, 12, 1016.3, 1021.3, 0.0, 0.0, 0.0, 14.3, 15.7, 13.6, 58, 51, 6.2, 8.7, 北, 14.9, 北, 0.2, 曇一時雨, 曇一時晴
2011, 2, 13, 1013.2, 1018.2, 0.0, 0.0, 0.0, 16.6, 19.4, 13.8, 60, 51, 3.7, 5.9, 南東, 9.7, 南東, 4.4, 晴時々曇, 雨時々曇一時晴
